Object ID,Digital ID,Title,Object Title,Alternative Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Language,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341001016,asm03410010160011001,Page 11,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001017,,Pan American's guide to Pakistan,Pan American's guide to Pakistan,,"Pan American World Airways, Inc.",,,,,Travel guidebooks;,,,,,Pakistan,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 3; Folder Title: Asia (3 of 3),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001017,asm03410010170001001,Page 1,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170002001,Page 2,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170003001,Page 3,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170004001,Page 4,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170005001,Page 5,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170006001,Page 6,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170007001,Page 7,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001017,asm03410010170008001,Page 8,Pan American's guide to Pakistan,,,,,,,,,,,,,,,,,,,,
asm0341001018,,Hong Kong : a map of the city,Hong Kong : a map of the city,,"Pan American World Airways, Inc.",,,,,Tourist maps; Promotional materials;,,,,,Hong Kong (China),eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 3; Folder Title: Asia (3 of 3),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001018,asm03410010180001001,Page 1,Hong Kong : a map of the city,,,,,,,,,,,,,,,,,,,,
asm0341001018,asm03410010180002001,Page 2,Hong Kong : a map of the city,,,,,,,,,,,,,,,,,,,,
asm0341001018,asm03410010180003001,Page 3,Hong Kong : a map of the city,,,,,,,,,,,,,,,,,,,,
asm0341001019,,Pan American's guide to Japan,Pan American's guide to Japan,,"Pan American World Airways, Inc.",,,,,Travel guidebooks;,,,,,Japan,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 3; Folder Title: Asia (3 of 3),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001019,asm03410010190001001,Page 1,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190002001,Page 2,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190003001,Page 3,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190004001,Page 4,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190005001,Page 5,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190006001,Page 6,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190007001,Page 7,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190008001,Page 8,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190009001,Page 9,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190010001,Page 10,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001019,asm03410010190011001,Page 11,Pan American's guide to Japan,,,,,,,,,,,,,,,,,,,,
asm0341001020,,Pan American's guide to Burma,Pan American's guide to Burma,,"Pan American World Airways, Inc.",,,,,Travel guidebooks;,,,,,Burma,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 3; Folder Title: Asia (3 of 3),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001020,asm03410010200001001,Page 1,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200002001,Page 2,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200003001,Page 3,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200004001,Page 4,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200005001,Page 5,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200006001,Page 6,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200007001,Page 7,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001020,asm03410010200008001,Page 8,Pan American's guide to Burma,,,,,,,,,,,,,,,,,,,,
asm0341001021,,Pacific via Pan American World Airways,Pacific via Pan American World Airways,,"Pan American World Airways, Inc.",,,,,Promotional materials; Brochures;,,1946,,1940-1949,Pacific Area,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001021,asm03410010210001001,Page 1,Pacific via Pan American World Airways,,,,,,,,,,,,,,,,,,,,
asm0341001021,asm03410010210002001,Page 2,Pacific via Pan American World Airways,,,,,,,,,,,,,,,,,,,,
asm0341001022,,Your Clipper trip,Your Clipper trip,,"Pan American World Airways, Inc.",,,,,Promotional materials; Booklets; Maps;,,,,,Pacific Area,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001022,asm03410010220001001,Page 1,Your Clipper trip,,,,,,,,,,,,,,,,,,,,
asm0341001022,asm03410010220002001,Page 2,Your Clipper trip,,,,,,,,,,,,,,,,,,,,
asm0341001022,asm03410010220003001,Page 3,Your Clipper trip,,,,,,,,,,,,,,,,,,,,
asm0341001023,,Fly Pan Am to the Australian olympics,Fly Pan Am to the Australian olympics,,"Pan American World Airways, Inc.",,,,,Promotional materials;,,1956,,1950-1959,Australia,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001023,asm03410010230001001,Page 1,Fly Pan Am to the Australian olympics,,,,,,,,,,,,,,,,,,,,
asm0341001023,asm03410010230002001,Page 2,Fly Pan Am to the Australian olympics,,,,,,,,,,,,,,,,,,,,
asm0341001024,,Sydney city map and guide,Sydney city map and guide,,"Simplified Travel Inc.; Pan American World Airways, Inc.",,,,,Tourist maps;,,,,,Sydney (N.S.W.),eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001024,asm03410010240001001,Page 1,Sydney city map and guide,,,,,,,,,,,,,,,,,,,,
asm0341001024,asm03410010240002001,Page 2,Sydney city map and guide,,,,,,,,,,,,,,,,,,,,
asm0341001025,,Australia & New Zealand,Australia & New Zealand,,"Pan American World Airways, Inc.",,,,,Travel guidebooks;,,1979,,1970-1979,Australia; New Zealand,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001025,asm03410010250001001,Page 1,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250002001,Page 2,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250003001,Page 3,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250004001,Page 4,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250005001,Page 5,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250006001,Page 6,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250007001,Page 7,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250008001,Page 8,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250009001,Page 9,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250010001,Page 10,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250011001,Page 11,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250012001,Page 12,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250013001,Page 13,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250014001,Page 14,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250015001,Page 15,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250016001,Page 16,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250017001,Page 17,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250018001,Page 18,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250019001,Page 19,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250020001,Page 20,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250021001,Page 21,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250022001,Page 22,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250023001,Page 23,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250024001,Page 24,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250025001,Page 25,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250026001,Page 26,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250027001,Page 27,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250028001,Page 28,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250029001,Page 29,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250030001,Page 30,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250031001,Page 31,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250032001,Page 32,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250033001,Page 33,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001025,asm03410010250034001,Page 34,Australia & New Zealand,,,,,,,,,,,,,,,,,,,,
asm0341001026,,Pan Am Tours on tape,Pan Am Tours on tape,,"Pan American World Airways, Inc.",,,,,Advertisements;,,,,,,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001026,asm03410010260001001,Page 1,Pan Am Tours on tape,,,,,,,,,,,,,,,,,,,,
asm0341001026,asm03410010260002001,Page 2,Pan Am Tours on tape,,,,,,,,,,,,,,,,,,,,
asm0341001027,,Pacific services timetable,Pacific services timetable,,"Pan American World Airways, Inc.",,,,,Transportation timetables;,,1951,,1950-1959,Pacific Area,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341001027,asm03410010270001001,Page 1,Pacific services timetable,,,,,,,,,,,,,,,,,,,,
asm0341001027,asm03410010270002001,Page 2,Pacific services timetable,,,,,,,,,,,,,,,,,,,,
asm0341001028,,Pacific by Clipper,Pacific by Clipper,,"Pan American World Airways, Inc.",,,,,Promotional materials; Brochures;,,1947,,1940-1949,Pacific Area; Hawaii; Philippines; Australia; New Zealand,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 4; Folder Title: Australia and Pacific Islands,"This material is protected by copyright. Use for education purposes is permitted. Copyright was originally held by Pan American World Airways, Inc., but was transferred to the University of Miami. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/InC-EDU/1.0/
asm0341001028,asm03410010280001001,Page 1,Pacific by Clipper,,,,,,,,,,,,,,,,,,,,
asm0341001028,asm03410010280002001,Page 2,Pacific by Clipper,,,,,,,,,,,,,,,,,,,,
asm0341001028,asm03410010280003001,Page 3,Pacific by Clipper,,,,,,,,,,,,,,,,,,,,
asm0341001029,,Fly by Clipper to Bermuda,Fly by Clipper to Bermuda,,"Pan American World Airways, Inc.",,,,,Promotional materials; Brochures;,,,,,Bermuda Islands,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 5; Folder Title: Bermuda (1 of 2),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
asm0341001029,asm03410010290001001,Page 1,Fly by Clipper to Bermuda,,,,,,,,,,,,,,,,,,,,
asm0341001029,asm03410010290002001,Page 2,Fly by Clipper to Bermuda,,,,,,,,,,,,,,,,,,,,
asm0341001030,,"By Clipper your ""week"" becomes nine days in sunny Bermuda","By Clipper your ""week"" becomes nine days in sunny Bermuda",,"Pan American World Airways, Inc.",,,,,Promotional materials; Booklets;,,,,,Bermuda Islands,eng,University of Miami. Library. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Brochures and Booklets: Destinations,Box No. 1 of 1; Box Title: Brochures and Booklets: Destinations; Folder No. 5; Folder Title: Bermuda (1 of 2),"The copyright and related rights status of this material is unknown. The Pan Am brand remains under trademark. For additional information, please visit: https://digitalcollections.library.miami.edu/digital/custom/copyright-guidelines",http://rightsstatements.org/vocab/UND/1.0/
